,0
1699,"Hong Kong Voters Defy Beijing, Endorsing Protest Leaders in Primary"
1700,"Jose Morón, Whose Metal Creations Adorned Chicago, Dies at 54"
1701,David Lee Roth Is Letting His Art (Mostly) Do the Talking
1702,How I Came Out About My Disability
1703,‘Brave New World’ Arrives in the Future It Predicted
1704,"In Astounding Test, Scientists Revive Damaged Lungs for Transplant"
1705,"Louis Colavecchio, Master Counterfeiter, Is Dead at 78"
1706,‘I Can’t Keep Doing This:’ Small-Business Owners Are Giving Up
1707,"Bright Outdoor Lights Tied to Less Sleep, More Anxiety in Teenagers"
1708,What the Heck Is That?
1709,‘A Slap in the Face’: N.Y. Town Rejects Black Lives Matter Painting
1710,A Big California Quake Just Got ‘a Little Likelier’
1711,"Supreme Court, 5-4, Lifts Block on Federal Execution"
1712,Los Angeles Apparel Factory Shut Down After More Than 300 Coronavirus Cases
1713,"With Robot Deliveries and Outdoor Tents, Campus Dining Will Be Very Different"
1714,"Now That the Redskins Are Gone, Who’s Next?"
1715,"Was Trump Doing a Favor for Roger Stone, or Himself?"
1716,"Suriname Elects a New President, Ending Bouterse’s Long Rule"
1717,YouTube’s Factory Workers Are Angry
1718,Violin Vigils Honor the Memory of Elijah McClain
1719,Russell Westbrook Says He Tested Positive for the Coronavirus
1720,The Case Against Tickling
1721,Los Angeles and San Diego Schools to Go Online-Only in the Fall
1722,"Ghislaine Maxwell Tried to Hide When F.B.I. Knocked, Prosecutors Say"
1723,A Colorful Townhouse With Nods to James Turrell
1724,"Naya Rivera Is Found Dead at Lake Piru, Officials Say"
1725,"Trump in a Mask, at Last!"
1726,"Hong Kong Disneyland to Close Again, Days After Disney World Reopens"
1727,"Hong Kong Restrictions, Seoul Mayor, Christchurch Shooter: Your Tuesday Briefing"
1728,He Beat Trump and Weinstein. Why Is This D.A.’s Standing Still Shaky?
1729,Best Guess on When Business Travel Will Recover? It Could be Years
1730,How to Help Kids Cope With Moving
1731,The Massacre That Destroyed Tulsa’s ‘Black Wall Street’
1732,Manchester City Won. Now Brace for the Losses.
1733,Women’s Rights Activists Describe Seoul Mayor’s Alleged Abuse
1734,"Judy Dyble, Singer in Fairport Convention and Beyond, Dies at 71"
1735,Soap With a Brisket Back Story
1736,"Brexit Border Bureaucracy Looms for Truckers, Pet Owners and Travelers"
1737,Bahrain to Execute 2 Shiite Protesters After Years of Desperate Appeals
1738,"Michael Lewis, Who Forged a New Life After Prison, Dies at 65"
1739,McEnany Plays Down Tensions Between White House and Fauci
1740,"‘Big Friendship,’ by Aminatou Sow and Ann Friedman: An Excerpt"
1741,"California’s Rollback, Washington’s N.F.L. team, Koalas: Your Monday Evening Briefing"
1742,Jeff Sessions Won’t Say if He’d Back Tommy Tuberville for Senate
1743,America Drank Away Its Children’s Future
1744,Newsom Announces Rollbacks in California’s Reopening Plans
1745,Remaining PGA Tour Events Will Not Host Fans
1746,Monthly U.S. Budget Deficit Soared to Record $864 Billion in June
1747,"NBC Starts Streaming With a TV-Style Platform, Peacock"
1748,"Zindzi Mandela, Activist in South Africa and Ambassador, Dies at 59"
1749,Florida Sheriff’s Deputy Is Fired After Pointing Gun at Unarmed Man
1750,These Are the Deutsche Bank Executives Responsible for Serving Jeffrey Epstein
1751,U.S. Says Most of China’s Claims in South China Sea Are Illegal
1752,17 States Sue to Block Student Visa Rules
1753,Want to Abolish the Police? Consider Becoming an Officer Instead
1754,Coronavirus Briefing: What Happened Today
1755,Trump Continues Criticism of Movement to Defund the Police
1756,"For Native American Activists, Washington Name Change Was ‘a Long Time Coming’"
1757,"Body of Naya Rivera Is Found at California Lake, Sheriff Says"
1758,"Headed to the Convention? Not I, More Republicans Are Saying"
1759,DeVos Abandons a Lifetime of Local Advocacy to Demand Schools Reopen
1760,The N.Y.P.D. Has Rejected Reform for Decades. It Can’t Anymore.
1761,"Fauci Back at the White House, a Day After Trump Aides Tried to Undermine Him"
1762,Ted Cruz Was Seen on a Flight Without a Mask. His Office Says He Followed Airline Policy.
1763,A Reissue of John Cage’s Mushroom Book
1764,New Seasoned Fonio Pilafs From Pierre Thiam
1765,A Rare Honey for Your Table
1766,A Bakery Gets Into the Ice Cream Business
1767,Cocktail Veterans Create a Few Canned Drinks
1768,"In Some Countries, Normal Life Is Back. Not Here."
1769,"Navy Warship Is Still Ablaze, and Now Tilting to One Side"
1770,Millions Have Lost Health Insurance in Pandemic-Driven Recession
1771,New York Judge Clears Publication of Trump Tell-All
1772,Inside Democrats’ 2020 Plan
1773,A Mayor Committed Suicide. His Accuser Won’t Be Heard.
1774,Tucker Carlson to Take ‘Long-Planned’ Vacation After Writer’s Resignation
1775,"Speaking on Charity Scandal, Trudeau Adopts a Now-Familiar Tone of Contrition"
1776,Trying to Look Cultured
1777,Watch the Milan Digital Fashion Week Shows
1778,Roger Stone Denies Withholding ‘the Goods’ on Trump in Exchange for Clemency
1779,San Diego Sheriff’s Deputy Is Charged With Second-Degree Murder
1780,"Hong Kong Outbreak, Polish President, Russia-Taliban: Your Tuesday Briefing"
1781,How the United Arab Emirates Set Its Sights on Mars
1782,"Corrections: July 14, 2020"
1783,Quotation of the Day: Pressure Finally Knocks Name From Team’s Grip
1784,N.Y.C.’s Wave of Gun Violence Continues With 3 Drive-By Shootings
1785,What’s on TV Tuesday: ‘Dirty John’ and ‘The Business of Drugs’
1786,Jimmy Fallon Predicts Trump Will Say He Was the First to Wear a Mask
1787,"As Europe’s Economies Reopen, Consumers Go on a Spending Spree"
1788,"Grant Imahara, Engineer Who Co-Hosted ‘MythBusters,’ Dies at 49"
1789,"After Months of Debate, England Requires Face Masks for Shoppers"
1790,How to Mend a Pair of Jeans
1791,"The Housing Boom and Bust, Seen From the Front Lines"
1792,"Meet the Man Who Spun the Media, Scammed Followers and Named Himself King"
1793,"New & Noteworthy, From French Pancakes to a Bipartisan Road Trip"
1794,I Didn’t Mean to Adopt a Dozen Pet Snails
1795,"The Pandemic Could Get Much, Much Worse. We Must Act Now."
1796,"When Miami Was Awash in Drugs, Crime and Social Unrest"
1797,"Young, in Love and Trying to Bring Down the Third Reich"
1798,How Are You Telling Children the Story of the Pandemic?
1799,I Don’t Want to Spread Covid-19. Can I Sit Out the Protests?
1800,"His Mother Was Neglectful, Drunk and Absolutely Riveting to Him"
1801,Why We’re Losing the Battle With Covid-19
1802,Scientists Find an Earthquake’s Toll in an Organism’s DNA
1803,10 Theses About Cancel Culture
1804,"Flour and Toilet Paper Are Back at N.Y. Supermarkets, but There’s a Catch"
1805,She Went to Prison for Killing Her Husband. The Pandemic Set Her Free.
1806,This Year Will End Eventually. Document It While You Can.
1807,Self-Care for Black Journalists
1808,"After a Trail of Tears, Justice for ‘Indian Country’"
1809,"‘Gotham Refuses to Get Scared’: In 1918, Theaters Stayed Open"
1810,G.A.O.: Trump Boosts Deregulation by Undervaluing Cost of Climate Change
1811,Black Behind the Wheel
1812,Your New Home Office May Be in the Backyard
1813,We Can Still Get the Truth From Roger Stone
1814,The QAnon Candidates Are Here. Trump Has Paved Their Way.
1815,I Went Home to Texas to Cover the Virus. Then My Family Got It.
1816,Want More Diversity? Some Experts Say Reward C.E.O.s for It
1817,New York Confronts Second-Wave Risk: Visitors From Florida and Texas
1818,"A Racial Awakening in France, Where Race Is a Taboo Topic"
1819,"‘Filthy Beasts,’ by Kirkland Hamill: An Excerpt"
1820,What to Know About N.Y.’s Traveler Restrictions
1821,Florida Breaks Its Record for Most Coronavirus Deaths in a Day
1822,The 6 Things You Need to Preserve the Summer’s Bounty
1823,‘It’s Like a War.’ Revisiting Dr. Fabiano Di Marco.
1824,"As Europe’s economies reopen, consumers go on a spending spree."
1825,KFC closes its dining rooms in Florida amid a surge in virus cases.
1826,Biden’s Big Opportunity
1827,Stocks end the day with a loss after erasing early gains.
1828,"Famous Paintings Go on Show, Without a Canvas in Sight"
1829,Britain’s economic recovery disappointed in May as businesses started to reopen.
1830,"‘F11 and Be There’ Review: Burk Uzzle, a Photographer Worth Knowing"
1831,Trump’s Convention? ‘Everybody Just Assumes No One Is Going’
1832,Big Blank Checks
1833,Pandemic preparations cut JPMorgan’s second quarter earnings in half.
1834,U.K. Bars Huawei for 5G as Tech Battle Between China and the West Escalates
1835,He Changed His Country’s Name. Will North Macedonia Punish Him?
1836,Review: Peacock’s ‘Brave New World’ Is Neither Brave Nor New
1837,"Alabama Votes for Tommy Tuberville, and Democrats Name a Challenger in Maine"
1838,Newsom Rolls Back Reopening in California
1839,Wells Fargo reports first quarterly loss in more than a decade.
1840,Citigroup reports a 73 percent drop in quarterly profit.
1841,The Black Photographer Making History at Vanity Fair
1842,"Going ‘Deep Green,’ Office Buildings Give Back to the Planet"
1843,"Caught in ‘Ideological Spiral,’ U.S. and China Drift Toward Cold War"
1844,Government Carries Out First Federal Execution in 17 Years
1845,"Automakers Are Making Cars, but Virus Surge Puts That at Risk"
1846,Hannibal Buress Meets the Moment
1847,Andy Samberg Makes Each Day Count With Thundercat and ‘Not Too Much’ Bourbon
1848,"After 43 Years, Mossy Kilcher’s Folk Songs for Alaska Get a Second Life"
1849,Disabled Do-It-Yourselfers Lead Way to Technology Gains
1850,"Summer Reading Contest Winner, Week 3: On ‘NASA Names Headquarters After Its First Black Female Engineer, Mary Jackson’"
1851,Virgin Atlantic secures a $1.5 billion private rescue deal.
1852,Massachusetts Sues Uber and Lyft Over the Status of Drivers
1853,"As Training Camps Near, N.F.L. and Players Debate Protocols"
1854,The Fight Over the Future of the Democratic Party
1855,A New To-Go Window From an Uptown Fixture
1856,This Pickle Is a Cake
1857,Biden Announces $2 Trillion Climate Plan
1858,C.D.C. Employees Accuse Agency of ‘Toxic Culture of Racial Aggressions’
1859,Meet This Popular Essential Worker. And Give Her a Scratch Behind the Ear.
1860,Frieze’s London Fairs Are Art World’s Latest Cancellations
1861,Grappling With How to Reopen Schools Safely
1862,California Man Is Accused of Driving Into a Group of Black People
1863,‘Hero’ Pay Raises Disappear for Many Essential Workers
1864,What to Keep in Mind on Election Day: Times Reporters on the 2020 Homestretch
1865,Republicans Said to Be Planning to Move Some Convention Events Outdoors
1866,How Facebook Handles Climate Disinformation
1867,You’d Rather Get a Coronavirus Vaccine Through Your Nose
1868,"‘These Are the Most Critical Investments,’ Biden Says of Climate Plan"
1869,Delle Donne’s Opt-Out Request Is Denied
1870,"Three Marines, Now Focus of Russian Bounties Investigation, Show the Costs of an Endless War"
1871,"Billboard Tweaks, but Doesn’t Repeal, a Chart Rule Over Album ‘Bundles’"
1872,"Judge, Expressing Skepticism, Upends $25 Million Harvey Weinstein Settlement"
1873,Aide Posts Cartoon Mocking Fauci as White House Denies Undermining Him
1874,How to Fight Health ‘Cures’ Online
1875,"Seeing Native Americans Nowhere, and Everywhere"
1876,‘Dateline-Saigon’ Review: Challenging the Official Story
1877,"Thereza de Orléans e Bragança, Brazilian Society Doyenne, Dies at 91"
1878,Former V.A. Nursing Assistant Pleads Guilty in Deaths of 7 Patients
1879,"The Flu May Linger in the Air, Just Like the Coronavirus"
1880,"Baby Was Infected With Coronavirus in Womb, Study Reports"
1881,Why Alabama’s Senate Race Is the Most Negative in the Country
1882,Andrew Cuomo Ascends to the Mountaintop With His Pandemic Poster
1883,Make Your Own Printer’s Hat
1884,The Specter of Caste in Silicon Valley
1885,Turkey’s Islamist Dream Finally Becomes a Reality
1886,"Tiny Love Stories: ‘We Gave Up, but Her Hair Didn’t’"
1887,The ‘Sex Talk’ Is Actually a Series of Talks
1888,Ghislaine Maxwell Is Denied Bail by Judge Who Calls Her a Flight Risk
1889,From Rep. Carolyn Maloney: Please Fill Out the Census
1890,Banks Stockpile Billions as They Prepare for Things to Get Worse
1891,Tom Bergeron Is Out as ‘Dancing With the Stars’ Host After 15 Years
1892,Bari Weiss Resigns From New York Times Opinion Post
1893,A Media Critic Focuses on the Crisis in Local News
1894,Strains Show in Russia’s Make-Believe Politics
1895,Ireland Has a New Coronavirus Fear: Americans Who Flout Quarantine
1896,Radio Host Loses Her Show Over English-Only Rant
1897,U.S. Rescinds Plan to Strip Visas From International Students in Online Classes
1898,Recent Commercial Real Estate Transactions
1899,"For a New Series, Black Artists in Dance Tell Their Stories"
1900,"U.S.-China Tensions, Huawei, Student Visas: Your Wednesday Briefing"
1901,New Data Shows an ‘Extraordinary’ Rise in U.S. Coastal Flooding
1902,German Court Says Tesla Self-Driving Claims Are Misleading
1903,Telluride Film Festival Cancels 2020 Edition Due to the Pandemic
1904,"Live Primary Election Results: Races in Alabama, Maine and Texas"
1905,"Maine, Texas and Alabama Election Results: Live Updates and Analysis"
1906,Live: Alabama State Primary Runoff Election Results 2020
1907,Live: Maine State Primary Election Results 2020
1908,Live: Texas State Primary Runoff Election Results 2020
1909,Global Methane Emissions Reach a Record High
1910,University of Texas Won’t Drop Song With Racist History
1911,Egyptian Dissident Battles Extradition in Spanish Court
1912,"Tiger Woods Returns, Without Roars"
1913,Mondaire Jones Rides Insurgent Wave to a House Primary Win in N.Y.
1914,"Jay Riffe, Spearfishing King, Is Dead at 82"
1915,"Dunford Bows Out of Search for Virus Oversight Chair, Leaving it Leaderless"
1916,"Student Visas, China, Cake Memes: Your Tuesday Evening Briefing"
1917,"Abraham Vega, 48, ‘Peacemaking’ Texas Sheriff, Dies"
1918,Poland’s Presidential Election Was Close but Voters Remain Far Apart
1919,What It’s Been Like to Vote in 2020 So Far
1920,The Roberts Court Is Nothing Like America
1921,Should We Even Care About Trump’s Taxes?
1922,Coronavirus Briefing: What Happened Today
1923,Live Alabama Senate Runoff Results: Sessions vs. Tuberville
1924,I’m the President of M.I.T. America Needs Foreign Students.
1925,Man’s Dismembered Body Is Found in Luxury Manhattan Condo
1926,Who Bears Witness to a Hidden Epidemic?
1927,How a Velvet Ant (Which Is a Wasp) Got Its White Fluff
1928,Scientists Have Finally Calculated How Many Hot Dogs a Person Can Eat at Once
1929,Alabama’s Mud-Slinging Senate Primary
1930,"Blaine Kern, Architect of Lavish Mardi Gras Floats, Dies at 93"
1931,Naya Rivera’s Death Ruled Accidental Drowning
1932,"Congress, Do Your Job: Help Americans Without One"
1933,Ruth Bader Ginsburg Is Released From Hospital
1934,Trump Administration Strips C.D.C. of Control of Coronavirus Data
1935,"Asked About Black Americans Killed by Police, Trump Says, ‘So Are White People’"
1936,"World Population Could Peak Decades Ahead of U.N. Forecast, Study Asserts"
1937,"2 Stylists Had Coronavirus, but Wore Masks. 139 Clients Didn’t Fall Sick."
1938,"Coronavirus Cases in U.S. Are ‘Unequivocally’ Rising, Fauci Says"
1939,"Corrections: July 15, 2020"
1940,New York Times Will Move Part of Hong Kong Office to Seoul
1941,The White House Called a News Conference. Trump Turned It Into a Meandering Monologue.
1942,Most Big School Districts Aren’t Ready to Reopen. Here’s Why.
